company_name,job_title,job_type,Department,Location,Posted_Time,Salary_range
Omoibo Global Limited,Tele Sales Executive,Sales,Sales,Lagos,1 month ,"NGN 70,000 - 150,000"
Andray Finance Limited,Office Marketer,Marketing & Communications,Marketing & Communications,Lagos,1 month ,"NGN 150,000 - 250,000"
Jimbeba Communication,Legal Officer,Legal Services,Legal Services,Abuja,1 month ,"NGN 70,000 - 150,000"
Main Service Logistics,Customer Service Representative,Customer Service & Support,Customer Service & Support,Lagos,1 month ,"NGN 70,000 - 150,000"
Victory Empowerment Centre,Credit Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 month ,"NGN 70,000 - 150,000"
Zilt Investment Limited,Legal Officer,Legal Services,Legal Services,Ibadan & Oyo State,1 month ,"NGN 150,000 - 250,000"
StreSERT Integrated Limited (SIL),Direct Sales Agent,Sales,Sales,Lagos,1 month ,"NGN 70,000 - 150,000"
Kenex Konsults International,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Port Harcourt & Rivers State,1 month ,"NGN 70,000 - 150,000"
Kenex Konsults International,Front Desk Officer/HMO Liaison Officer,Health & Safety,Health & Safety,Port Harcourt & Rivers State,1 month ,"NGN 70,000 - 150,000"
People Access Ltd,Executive and Personal Assistant,Admin & Office,Admin & Office,Lagos,1 month ,"NGN 250,000 - 400,000"
Vutto,Professional Washer,Trades & Services,Trades & Services,Lagos,1 month ,"NGN 70,000 - 150,000"
Kenex Konsults International,Laboratory Scientist,Health & Safety,Health & Safety,Port Harcourt & Rivers State,1 month ,"NGN 70,000 - 150,000"
Kenex Konsults International,Registered Nurse,Health & Safety,Health & Safety,Port Harcourt & Rivers State,1 month ,"NGN 70,000 - 150,000"
Kenex Konsults International,Live in House help,Community & Social Services,Community & Social Services,Port Harcourt & Rivers State,1 month ,"NGN 70,000 - 150,000"
Kenex Konsults International,Laboratory Technician,Health & Safety,Health & Safety,Port Harcourt & Rivers State,1 month ,"NGN 70,000 - 150,000"
Balkaan Employments service,Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,"NGN 400,000 - 600,000"
Pasadena Suites Lekki,Waitress,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 month ,"NGN 70,000 - 150,000"
Qelifox Unatarmit Service,Secretary,Customer Service & Support,Customer Service & Support,Lagos,1 month ,"NGN 150,000 - 250,000"
Kenex Konsults International,Human Resource Officer,Human Resources,Human Resources,Port Harcourt & Rivers State,1 month ,"NGN 150,000 - 250,000"
Kenex Konsults International,Trailer/Truck Driver,Driver & Transport Services,Driver & Transport Services,Port Harcourt & Rivers State,1 month ,"NGN 150,000 - 250,000"
Balkaan Employments service,Head Chef,Food Services & Catering,Food Services & Catering,Lagos,1 month ,"NGN 250,000 - 400,000"
Stellar Beverages Limited,Mechanical Technician,Engineering & Technology,Engineering & Technology,Lagos,1 month ,"NGN 150,000 - 250,000"
JAM-Forte Technologies Ltd,Brand Designer,Creative & Design,Creative & Design,Abuja,1 month ,"NGN 70,000 - 150,000"
Zibuke Africa,Remote Sales Executive,Sales,Sales,Abuja,1 month ,"NGN 250,000 - 400,000"
Stellar Beverages Limited,Electrical Technician,Engineering & Technology,Engineering & Technology,Lagos,1 month ,"NGN 150,000 - 250,000"
Skache Integrated Services,Truck Drivers,Driver & Transport Services,Driver & Transport Services,Lagos,1 month ,"NGN 150,000 - 250,000"
Platinum Edge Consulting,Head Of Operations,Trades & Services,Trades & Services,Enugu,1 month ,"NGN 400,000 - 600,000"
Richwill Premiere Innovations,Sales Representative,Customer Service & Support,Customer Service & Support,Ibadan & Oyo State,1 month ,"NGN 70,000 - 150,000"
Medplus Lifestore Healthcare,Head Internal Audit,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 month ,"NGN 1,500,000 - 2,000,000"
Inguest Global Partners Limited,SME Field Collections Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Rest of Nigeria (Nationwide),1 month ,"NGN 250,000 - 400,000"
Prestige Superstores,Deputy Operations Manager,Sales,Sales,Lagos,1 month ,"NGN 150,000 - 250,000"
Agenski Recycling,Marketers,Sales,Sales,Rest of Nigeria (Edo),1 month ,"NGN 70,000 - 150,000"
Hec Recruit,Buttercream Decorator,Food Services & Catering,Food Services & Catering,Lagos,1 month ,"NGN 70,000 - 150,000"
Cubeseed Africa Ltd,Software Engineer,Software & Data,Software & Data,Lagos,1 month ,"NGN 150,000 - 250,000"
StarGuide HR Consulting Limited,Sales Executive,Sales,Sales,Lagos,1 month ,"NGN 150,000 - 250,000"
Sophia ERP Limited,HR Officer,Human Resources,Human Resources,Lagos,1 month ,"NGN 70,000 - 150,000"
HR Business Partner Solutions (HBPS),Housekeeper,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 month ,"NGN 70,000 - 150,000"
Juyonna Travels and Tours,Sales & Digital Marketer,Marketing & Communications,Marketing & Communications,Abuja,1 month ,"NGN 70,000 - 150,000"
Pruvia Integrated Limited,Relationship officer,Customer Service & Support,Customer Service & Support,Lagos,1 month ,"NGN 400,000 - 600,000"
Nath Nail Academy Limited,Personal Assistant,Admin & Office,Admin & Office,Lagos,1 month ,"NGN 70,000 - 150,000"
Nath Nail Academy Limited,Human Resource Intern,Human Resources,Human Resources,Lagos,1 month ,"NGN 70,000 - 150,000"
Esosa Food Systems And Innovations Limited,Internal Control Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 month ,"NGN 70,000 - 150,000"
Hec Recruit,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,1 month ,"NGN 70,000 - 150,000"
Esosa Food Systems And Innovations Limited,Cashier,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 month ,"NGN 70,000 - 150,000"
Chrisdron Solutions Ltd,Head of Tech Academy,"Research, Teaching & Training","Research, Teaching & Training",Ibadan & Oyo State,1 month ,"NGN 150,000 - 250,000"
Chrisdron Solutions Ltd,Tech Academy Tutor,"Research, Teaching & Training","Research, Teaching & Training",Ibadan & Oyo State,1 month ,"NGN 150,000 - 250,000"
Nath Nail Academy Limited,Secretary,Admin & Office,Admin & Office,Lagos,1 month ,"NGN 70,000 - 150,000"
Websitechic Digital Services,Operations Manager,Management & Business Development,Management & Business Development,Remote (Work From Home),1 month ,"NGN 150,000 - 250,000"
YellowNose Investment Ltd,Veterinarian Doctor,Medical & Pharmaceutical,Medical & Pharmaceutical,Ibadan & Oyo State,1 month ,"NGN 250,000 - 400,000"
Websitechic Digital Services,Direct Response Copywriter ( Funnel Specialist),Marketing & Communications,Marketing & Communications,Remote (Work From Home),1 month ,"NGN 70,000 - 150,000"
Pasadena Suites Lekki,Maintenance Officer,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 month ,"NGN 70,000 - 150,000"
Pasadena Suites Lekki,Housekeeper,Hospitality & Leisure,Hospitality & Leisure,Lagos,1 month ,"NGN 70,000 - 150,000"
Work in Nigeria Recruitment Agency,Executive Assistant,Product & Project Management,Product & Project Management,Lagos,1 month ,"NGN 600,000 - 900,000"
Work in Nigeria Recruitment Agency,Personal Assistant,Consulting & Strategy,Consulting & Strategy,Lagos,1 month ,"NGN 400,000 - 600,000"
Work in Nigeria Recruitment Agency,Business Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,"NGN 900,000 - 1,200,000"
Techspecialist Consulting Limited,Network Engineer,Engineering & Technology,Engineering & Technology,Abuja,1 month ,"NGN 250,000 - 400,000"
Blue Creations Media,Social Media Manager (Content Creator & Strategist),Marketing & Communications,Marketing & Communications,Lagos,1 month ,"NGN 150,000 - 250,000"
Blue Creations Media,Graphic Designer,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 150,000 - 250,000"
Jedidiah Air Limited,Legal officer/HR Officer,Legal Services,Legal Services,Lagos,1 month ,"NGN 150,000 - 250,000"
Wreath & Phan Solicitors,Legal Associate,Legal Services,Legal Services,Lagos,1 month ,"NGN 150,000 - 250,000"
Celeb Laser and Aesthetics Clinic,Operations Manager,Admin & Office,Admin & Office,Lagos,1 month ,"NGN 250,000 - 400,000"
Koinbridge Enterprises Ltd,Office admin,Admin & Office,Admin & Office,Abuja,1 month ,"NGN 70,000 - 150,000"
Emmaflo Nigeria Limited,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,1 month ,"NGN 70,000 - 150,000"
Raphael Group,Registered Nurse,Medical & Pharmaceutical,Medical & Pharmaceutical,Lagos,1 month ,"NGN 150,000 - 250,000"
VIP Express Tourism Limited,Field Marketer,Sales,Sales,Lagos,1 month ,"NGN 70,000 - 150,000"
TAG Energy,UI/UX & Graphics Designer,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 150,000 - 250,000"
Koinbridge Enterprises Ltd,Business Development Executive,Marketing & Communications,Marketing & Communications,Abuja,1 month ,"NGN 70,000 - 150,000"
Breezy Digital Solutions,Sales Executive (Cross-Border Payments),Sales,Sales,Lagos,1 month ,"NGN 1,500,000 - 2,000,000"
GRS Insurance Brokers,Sales & Marketing Executive,Sales,Sales,Lagos,1 month ,"NGN 150,000 - 250,000"
Awameal Ltd,Head of Kitchen,Food Services & Catering,Food Services & Catering,Imo,1 month ,"NGN 70,000 - 150,000"
SayWheels Autos,Sales Executive,Sales,Sales,Lagos,1 month ,"NGN 250,000 - 400,000"
PB & Partners Nig Limited,Children's Music and Content Lead,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 150,000 - 250,000"
Damsas Mega Business  (The Papyrus Magazine),Sales and Marketing Representative (SMR),Marketing & Communications,Marketing & Communications,Abuja,1 month ,"NGN 150,000 - 250,000"
Adler Capital,Real Estate Virtual Assistant,Admin & Office,Admin & Office,Remote (Work From Home),1 month ,"NGN 150,000 - 250,000"
Yeson Management Co. Ltd,Marketing Specialist,Marketing & Communications,Marketing & Communications,Lagos,1 month ,"NGN 70,000 - 150,000"
King Ghali International Logistics,Sales Manager,Sales,Sales,Lagos,1 month ,"NGN 250,000 - 400,000"
Lead Enterprise Support Company,Business Development Manager,Management & Business Development,Management & Business Development,Ibadan & Oyo State,1 month ,"NGN 250,000 - 400,000"
Straacos,Account Executives,Sales,Sales,Lagos,1 month ,"NGN 250,000 - 400,000"
Greenell Stores,Retail store supervisor,Supply Chain & Procurement,Supply Chain & Procurement,Lagos,1 month ,"NGN 150,000 - 250,000"
Straacos,Sales Development Manager,Sales,Sales,Lagos,1 month ,"NGN 400,000 - 600,000"
PB & Partners Nig Limited,Cinematographer,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 150,000 - 250,000"
Bluewave New Energy Technology,Product Trainer,Product & Project Management,Product & Project Management,Lagos,1 month ,"NGN 150,000 - 250,000"
PB & Partners Nig Limited,Videographer,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 150,000 - 250,000"
Bluewave New Energy Technology,Call Centre Officer,Customer Service & Support,Customer Service & Support,Lagos,1 month ,"NGN 150,000 - 250,000"
Davchord Media,Content Strategist,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 150,000 - 250,000"
Enyi Patricia and Associates,Sales Executive,Sales,Sales,Remote (Work From Home),1 month ,"NGN 150,000 - 250,000"
Davchord Media,Video Editor,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 250,000 - 400,000"
Kenkeputa,Content Creator and Social Media Influencer,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 250,000 - 400,000"
Kenkeputa,Country Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,"NGN 3,000,000 - 4,000,000"
My Health Integral,Business Development Manager,Management & Business Development,Management & Business Development,Remote (Work From Home),1 month ,"NGN 70,000 - 150,000"
Kenkeputa,Engineering Manager,Engineering & Technology,Engineering & Technology,Lagos,1 month ,"NGN 2,000,000 - 3,000,000"
Platinum Edge Consulting,"Field  Specialist - Capital Market, Investment & Wealth Management",Consulting & Strategy,Consulting & Strategy,Enugu,1 month ,"NGN 150,000 - 250,000"
Swift Consulting,Production officers - Skin care,Supply Chain & Procurement,Supply Chain & Procurement,Lagos,1 month ,"NGN 150,000 - 250,000"
Platinum Edge Consulting,"Client Mandates Executives - Capital Market, Investment & Wealth Management",Customer Service & Support,Customer Service & Support,Rest of Nigeria (Ebonyi),1 month ,"NGN 70,000 - 150,000"
Platinum Edge Consulting,"Client Lead/Manager - Capital Market, Investment & Wealth Management",Customer Service & Support,Customer Service & Support,Enugu,1 month ,"NGN 150,000 - 250,000"
Platinum Edge Consulting,Team Lead/Manager,Management & Business Development,Management & Business Development,Enugu,1 month ,"NGN 70,000 - 150,000"
Platinum Edge Consulting,"Broker/Registrar  Liaison - Capital Market, Investment & Wealth Management",Marketing & Communications,Marketing & Communications,Lagos,1 month ,"NGN 70,000 - 150,000"
Platinum Edge Consulting,Chef,Hospitality & Leisure,Hospitality & Leisure,Rest of Nigeria (Anambra),1 month ,"NGN 250,000 - 400,000"
Platinum Edge Consulting,Customer Service Officer,Customer Service & Support,Customer Service & Support,Rest of Nigeria (Anambra),1 month ,"NGN 70,000 - 150,000"
Swift Consulting,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Port Harcourt & Rivers State,1 month ,"NGN 250,000 - 400,000"
Swift Consulting,Digital Marketers,Marketing & Communications,Marketing & Communications,Remote (Work From Home),1 month ,"NGN 150,000 - 250,000"
Convexity Technologies,Marketing Personnel,Marketing & Communications,Marketing & Communications,Abuja,1 month ,"NGN 150,000 - 250,000"
Swift Consulting,General Manager,Management & Business Development,Management & Business Development,Abuja,1 month ,"NGN 400,000 - 600,000"
Swift Consulting,General Manager,Management & Business Development,Management & Business Development,Lagos,1 month ,"NGN 400,000 - 600,000"
Cobranet Limited,Senior Systems Engineer,Engineering & Technology,Engineering & Technology,Lagos,1 month ,"NGN 400,000 - 600,000"
The Recruitment Hub,Project Manager,Product & Project Management,Product & Project Management,Lagos,1 month ,"NGN 2,000,000 - 3,000,000"
Hinge Global Limited,HR Intern,Admin & Office,Admin & Office,Lagos,1 month ,"NGN 70,000 - 150,000"
Silky Touch Emporium Ltd,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,1 month ,"NGN 150,000 - 250,000"
Bizara Logistics,Logistics Rider,Driver & Transport Services,Driver & Transport Services,Abuja,1 month ,"NGN 70,000 - 150,000"
New Hall School,Physical Health Education,"Research, Teaching & Training","Research, Teaching & Training",Lagos,1 month ,"NGN 150,000 - 250,000"
Divine Infinity College,English Language Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,1 month ,"NGN 70,000 - 150,000"
African Import Export Solutions,Sales Executive,Sales,Sales,Rest of Nigeria (Akwa Ibom),1 month ,"NGN 70,000 - 150,000"
TSM House,Business Development Manager In Tech,Management & Business Development,Management & Business Development,Abuja,1 month ,"NGN 150,000 - 250,000"
CCEP Enterprises,Personal Assistant to the Managing Director,Admin & Office,Admin & Office,Lagos,1 month ,"NGN 150,000 - 250,000"
N.E.A.T Microcredit,Recovery Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Abuja,1 month ,"NGN 70,000 - 150,000"
N.E.A.T Microcredit,Relationship Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Rest of Nigeria (Kano),1 month ,"NGN 70,000 - 150,000"
Stretford Hill Limited,Civil Engineer (Graduate Trainee),Building & Architecture,Building & Architecture,Lagos,1 month ,"NGN 150,000 - 250,000"
Jowin Machinery,Assembly Engineer,Engineering & Technology,Engineering & Technology,Lagos,1 month ,"NGN 70,000 - 150,000"
5th Wall Consulting,Admin Officer,Admin & Office,Admin & Office,Lagos,1 month ,"NGN 150,000 - 250,000"
PB & Partners Nig Limited,Video Editor & Motion Graphics Designer,Creative & Design,Creative & Design,Lagos,1 month ,"NGN 150,000 - 250,000"
PB & Partners Nig Limited,Expert Mathematics Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,1 month ,"NGN 150,000 - 250,000"
Elevation Professionals,Chemistry Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,1 month ,"NGN 70,000 - 150,000"
